Name,Comment,Date
Chiru,"Hello again,Service folks had a look at my car about the whistle sound & they said that it was the sound from the fan, which is very normal for hybrid vehicles. Levante got more whistle sound & it's the battery fan trying to cool down the engine & boost the turbo.The auto start/stop function depends on various factors, like sensors and road conditions & the car should be warm enough for the process to activate.Service folks assured that there is nothing to worry about unless some warning lights come up on the dash.I am waiting to see what your dealer comes up with. Below are the reference youtube videos regarding the whistle sound.Maserati Ghibli 2016 Whistle Noise - YouTube","April 23, 2023"
Tony Mac,"Watching your video clips and that’s a very unusual & annoying whistle. Nothing like the slight humming on ours, which stops if the brake pedal is touched.Does touching the brakes make any difference on your whistle?","April 24, 2023"
seattlejanzen,"Sorry. Should have been more precise. The setting is ‘Auto Door Lock’ but now looking closer atyeah, however, in looking at that setting closer i mistakenly thought that was the setting that locks the doors when you leave. Upon further investigation is looks like 'unlock on approach' is the setting that auto locks the doors when you leave (as well as unlocks them when you get close). I disabled that and that looks like it solves the 'locking the key in the car' issue...however, i'm still surprised it does that when a key is in the car...","April 25, 2023"
WarrenB,"Did it lock the doors with the key in it? I’m having endless issues with the key, keyless entry, recognizing the key in the house but not when it’s close to the car and the constant lights flashing and horn noise from the constant auto locking and unlocking.It’s back with the dealer to sort out but the loaner they gave me has the same issue so it must be a model wide issue with the whole key system.","April 25, 2023"
edit,"I can live with some things not working.Headup display, I didnt want it but the car have it on standard. If it will not work, thats fine by me.Auto unlocking the doors when aproaching. Thats fine if it wont work. Im still old fasioned and I want to lock and unlock myself from the button. Im pulling from the door almost always whean leaving to check if it is locked))Phone conectivity. I dont need music from the phone. Only to have the waze on the car centre display trough the android auto and also the posibility to speak at the phone.I'm a simple man, but I still hope Maserati wont build me shit","April 25, 2023"
seattlejanzen,yup. after a few mins of me tinkering around the garage i heard the car lock. i was kinda shocked as I could see it just sitting there in the cupholder...had to get the wife's key to unlock it...now i also have the app to lock/unlock which gives me another option.,"April 25, 2023"
WarrenB,yikes. Seems like the cars are losing connection with the Keys. The key system is just a mess and the software updates released this week doesn’t fix it.,"April 25, 2023"
seattlejanzen,"yeah, i wonder if maybe the batteries in the keys are bad...haven't tried taking one apart but based on all the complaints i can't see us all having key battery issues. That said, you mention a software update...you got that done at the dealership right? I see there is a setting to connect the car to wifi for software updates but i don't see any buttons to kick off an actual update.","April 25, 2023"
Saddriver,"seattlejanzen said:had our grecale modena for about a week now...mechanically everything is great. software-wise...there are some issues that i'd like to see if others are having and if they've figured out any workarounds...or if i'm possibly on an old software build? I've set it to take software updates over wifi but maybe this needs to be done at the dealer?Software Build Number: FCA-MY22.S24.31-PROD1. have to turn on the infotainment screen manually about 50% of the time...not a huge deal to hit the power button but annoying to do this sometimes and not others2. Having to hit the 'accept' button when the infotainment system comes on MULTIPLE TIMES3. Carplay...music has pops and crackles...not horrible but definitely noticeable...not sure if this is a carplay issue or not.4. Multimedia ports...in an effort to see if i could remove the pops and crackles in carplay, i tried to plug my iphone 12 into both usb-c and usb-a ports (in the storage area right in front of the front cup holders. The phone took a charge but the usb source in the infotainment didn't recognize the device as a music player.5. Occasionally when the driver and/or front seat passenger gets out the car while it's still running, getting a message stating the the Key FOB has left the vehicle even though the key fob is in the vehicle.6. I've seen this discussed already in the forum but i'm also having the parking brake engaging after putting in park about 90% of the time (even though i've set it do not do this in the settings). This is super annoying!Click to expand...Ours has just died twice. Been at Pensacola Maserati more than the road or our garage. Lemon?","April 29, 2023"
Chiru,"yes Tony, if I apply brakes or hit the gas it goes away! Actually it’s turbo spool. Thats what I’ve been told 😃","May 3, 2023"
Grecalegrecale,Also have similar issue when opening the doors. It beeps twice every time I touch the door handle. Very annoying. Wish I could just have the car beep when I lock the car but not when I unlock it. Very annoying. Neighbors are complaining. Also I can’t unlock the passenger door without first opening the driver door. Weird. Grecale gt,"May 4, 2023"
Tony Mac,Listening to your video and it doesn’t sound like Turbo Spool / NoiseOur Modena makes Zero Turbo noise 🤔,"May 5, 2023"
Geoff,For me is annoying too!! Someone knows how to fix that or is not something happening to all Grecale owners?Thxs,"May 5, 2023"
Synapse,"Haha yes I also do not like that after unlocking all doors by pressing the key fob, I must still first open the drivers door from the outside before any of the passenger doors can be opened. Hopefully this will be updated in the future.","May 5, 2023"
EDZ,"Hi SynapeAll door locking how it locks and sounding of horn/bleeps when locking etc should all be configurable in the Hud, I have mine set to all doors unlock and no sounding of horn/bleeping when locking and unlocking.","May 6, 2023"
GrecaleQVTrofeo,Everyone should read the owner’s manual before complaining about the Grecale. 😎,"May 6, 2023"
EDZ,Well saidI have mentioned this in previous posts and have to agree with you there 100%.The trouble is we as men never read instructions most think they know better 🤣,"May 6, 2023"
Geoff,"Starting with the dealer sales team, I think they even don't know that book exist.I personally get hives when I touch that book 🤣","May 6, 2023"
EDZ,😂😂,"May 6, 2023"
GrecaleQVTrofeo,From all this posts I can read that there is a big difference between dealers from Central Europe and the United States. 🧐,"May 6, 2023"
Geoff,I spent the last 3h reading the owners manual looking for how to remove beep sound when unlocking the door and nothing there. I found other interesting things but not that. I called the dealer to see if they found the solution and he told me they are still working on it. 🙈I just want to disable the beep when unlocking the door. 😢 neighbors look at me like wtf we already saw you got a new car stop doing that at 7am!!!,"May 6, 2023"
GrecaleQVTrofeo,Did you look onownerdocumentation.Maserati.com?…Page 130…👍,"May 6, 2023"
EDZ,"What we and owners should appreciate is that we have one of the most technically advanced cars on the market, a car that is so loaded with tech and personal ways of setting up a car to your own liking it can be confusing. Remember we no longer have to start a car by cranking a handle, pull out a choke or even stick our arms out the window as indicators, the tech on this car is on a different planet. For many much on this car will be a very new experience and you would have to spend many hours, days and even months to learn everything, I'm still learning 4 weeks in with the car and probably have much more still to discover and learn. 😎","May 7, 2023"
Mikeinyorks,"Hi, get the squeal when the car has been washed or brake discs are wet. Seems to disappear. But will check.","May 7, 2023"
Geoff,"Yes sir, but there is nothing about sounds when unlocking the doors with the remote or handle door, only when locking.","May 7, 2023"
Geoff,"Your are right. I found one thing yesterday that I didn't see in the book and is pretty cool. When on Rear you don't need to press D/M button to go forward, just pull the right shift paddle and will change automatically.","May 7, 2023"
GrecaleQVTrofeo,@Geoff: I tried this at our Trofeo Grecale Yesterday. It’s running as it is described in the owner’smanual.Butours is without factory alarm system.,"May 7, 2023"
edit,I've seen on youtube few days ago that also works the other way around.The car in D and pushing the left paddle will switch to R.I have also the factory allarm. I hope will not horn when opening the car),"May 7, 2023"
WarrenB,Reading the manual is not issue. Many are having issues. My car has been in service for 16 days and Italy are struggling to solve it.,"May 7, 2023"
Samer B.,"Chiru said:Hello everyone! I live in Sydney (Australia) & I got Modena last week. Following are the issues that I encountered.Sometimes, the car shows a ""Keyfob missing message"".Whistle sound while driving the car at low speeds.Unable to turn on AutoStart/Stop function.Forward collision detection turned off.Unable to save the memory settings for seats.Click to expand...Im having the same exact issues. Regarding the noise from the brakes I had the same and took it in and the issue is that the brakes get dust particles on them easily and make that noise. They had to clean the brakes and the noise went away. Unfortunately it happened again today. Th they also mentioned to keep pumping the brakes if that happens again.","May 7, 2023"
Geoff,Thank you! I will try that but I wouldn't like to cancel the sound when locking cause that one make me feel safe I close it correctly.Let's see.,"May 7, 2023"
Geoff,"Mine only works from R to D, but I would love to have also from D to R.","May 7, 2023"
WarrenB,"This car is less technically advanced than all luxury cars on the market. My Mercedes and BMW built 3 years ago do way more. Examples are zoomable and side view surround view cameras where the image brightness, contrast etc can be set. Self parking and self reverse out of parking which we don’t have. Just 2 examples. The reason we are experiencing these issues is it’s Maserati’s first entry into the world of tech at the level of their competitors and I just don’t think they tested enough before releasing the car. I’m guessing they needed another 6 months to a year of testing but were forced to release it with the new Cayenne coming and the updates the the Mercedes GLC.","May 7, 2023"
edit,CarUnplugged on TikTokEsto es lo que se ha inventado Maserati para aparcar más cómodo el Grecale #cars #coches #motor #fyp #maserati #carsoftiktokvm.tiktok.comLook here on tiktok.It seems all is random with this car,"May 8, 2023"
Geoff,edit said:CarUnplugged on TikTokEsto es lo que se ha inventado Maserati para aparcar más cómodo el Grecale #cars #coches #motor #fyp #maserati #carsoftiktokvm.tiktok.comLook here on tiktok.It seems all is random with this carClick to expand...That's cool!!!! But for me it's only working from R to D.Too random!!,"May 8, 2023"
Geoff,It also works with the Neutral when pulling both shift paddles.D to R could be disabled for USA market.,"May 8, 2023"
cpsmba2011,"While waiting for my Grecale GT to come in Q4 this year, I learned from a forum here in Taiwan saying the dealer is collecting the feedback from the owners having the noise issue with their brakes and will report back to Maserati for resolution. It seems this is a known issue already without a clear fix so far.","May 8, 2023"
edit,"What EDZ wanted to say with the car is full of technology was the car is full of displays and no physically buttons at all, probably.My story is I waited for the new GLC Coupe almost 12 months to be released.In January beeing enough waiting, I was having a look on the Grecale.The down payment was on 22nd of February and the GLC coupe was released on 15th of March. Mercedes where accepting orders shorthly after.So, having Grecale against the GLC means for me as technical features:Less technically advance lightingNo rear wheels steeeringMecanically deployed towing hitch and no electricNo rear side airbags (only courtain for the back)No Ionisation for the ACNo real ambient lighting. New GLC coupe have many colours to choose from and more advance lines and shapesNo driving front camera that can record on the internal HDDNo spare wheelLess advance 360 parkingThis is technically.But there is also:Smaller warrantyLess reliability not only in theory. The stress that we will be somewhere hundreds or 1000-2000km away from home and the car to refuse to work is fantasticThe don't know how to fix of the dealer and also of the producerMore fuel consumption due to Jeep outdated engine fitted on my carHigher cost of the annual maintenance (oil, filters and so on)Higher cost of the parts that needs to be changed after some time as a normal result of the wear and tearThe cost of the repaires after the warranty will be no longer valid. Our plan is to keep this car verry, very long time (at least 10 years). I'm already settled I will have 1-2-3 invoices close or even exceeding 10.000 euros each for repairs during this years.Higher cost of the insurance.","May 13, 2023"
WarrenB,"I agree with you EDIT. The car has nothing new other than one additional screen. My 2017 Ghibli SQ4 has almost all the same functionality and settings as the Grecale but just on a smaller screen with lower resolution. The only thing it doesn’t have is the 360 camera.I accepted that the German cars have a lot more functionality and better implementations of the same (360 cameras is one example)but I bought the Maserati for its great design and uniqueness on the road and for that I was prepared to pay a significantly higher price point for arguably less as you have to measure its price point against 6 cylinder equivalents. With this much higher total cost of ownership in mind, I expect everything to work. A key and keyless entry system that doesn’t work which has resulted in my car being in the service center for 21 days and still counting is unacceptable. The dealer and Maserati Italy have spent 3 weeks and cannot find a solution And when I ask what the plan is or when they expect to have a solution, I just get a shrug of the shoulders and the proverbial “we don’t know”.","May 13, 2023"
Synapse,"For those of you who set the speedometer to KM/hr, have you noticed that the car sometimes reverts to displaying MPH? Happens to me maybe 5% of the time.I will say despite these minor annoyances, I do thoroughly enjoy the drive and have no regrets. The design and styling is also a MAJOR differentiator for this vehicle.","May 13, 2023"
Geoff,I use mph but my screens do weird things sometimes. It changes by itself not touching anything. Fortunately is once in a while but happens.,"May 14, 2023"
gpmiano,"Hi mate, I notice you have the Trofeo. Have you experienced any issues so far with the vehicle? Im very nervous as I am taking delivery of our Grecale Trofeo on Thursday and have been in a new Ghibli for 2 weeks as a loaner which has also been experiencing lots of technical issues which is why I thought it would start googling about the Grecale","May 15, 2023"
WarrenB,I have the Modena but it’s a fully loaded Limited Edition so it has the air suspension like the Trofeo so the only difference is the engine. My loaner Grecale I’ve had for 3 weeks is standard. I’ve had lots of issues and even the loner has issues so just know what you are potentially in for.I’m hoping Maserati repurchase the car from me. I don’t have the patience to deal with the issues and quirks coming from 9 years of German cars that just work.it’s ultimately a personal decision but I wouldn’t buy it knowing what I know now. I’m actually making a YouTube video on the good and the bad from an owners perspective which you won’t yet find on YouTube. Best of luck with ever you decide.,"May 15, 2023"
GrecaleQVTrofeo,"Hi there, now we own the Trofeo since January 2023.The car was produced in 12/2022.And about 7.000kms running the only issue is the not recognized keysometimes.Butmy dealer told me that the factory knows this problem and they search after a solution. The issue depends also where the electronic key is lying in the car. When the key is lying in the center console, I dont have this problem. Some members here always compare here with German Cars. When I hear the issues and problems what family members and friends have with their Q5, Macan, X3 , Mercedes and all this vehicles I am very happy with the Italian Solution!best regards","May 15, 2023"
gpmiano,"GrecaleQVTrofeo said:Hi there, now we own the Trofeo since January 2023.The car was produced in 12/2022.And about 7.000kms running the only issue is the not recognized keysometimes.Butmy dealer told me that the factory knows this problem and they search after a solution. The issue depends also where the electronic key is lying in the car. When the key is lying in the center console, I dont have this problem. Some members here always compare here with German Cars. When I hear the issues and problems what family members and friends have with their Q5, Macan, X3 , Mercedes and all this vehicles I am very happy with the Italian Solution!best regardsClick to expand...Thanks Tony, weve come from the Porsche Macan Turbo which only really gave me greif in terms of brake squeaking. Everything else on the Porsche worked and fucntioned well therefore I am definatley nervous especially knowing that I am taking delivery of the very first Trofeo here in QLD. If the car does expereince issues I just hope that the dealers/ service centre are accomodating and work relatively fast to rectify any issues as Porsche and Merc here on Gold Coast are excellent in that aspect.Can't wait to get behindthe wheel of that engine though","May 15, 2023"
adamb,"Hi Everyone! Sorry about the (very) late response, I didn't get notified by the site about new replies to this thread... 🙄Updates on my car since my last post:Navigation:The car was taken in for another software update, which resolved the issue with the incorrect maps being loaded in the nav system; Apple CarPlay audio still works correctly, so there were no regressions after the update.Vodafone Tracker:As of about a week ago, my Vodafone tracker once again started raising false alarms; it's been pretty consistent in not detecting a fob at all in the car (even if I took it out of my pocket and put it on the centre console). I spoke with the dealership, and I was told that a lot of people have been having this problem, and that Maserati has now identified a problem with the antenna used to detect the card; they are currently working on a new design for the hardware, and once ready will roll it out to existing vehicles. There are no set timelines, but his best estimate was that this wouldn't be ready for at least a couple of months.However, I was also told that Maserati advised thatplacing the tracker fob in the rear seating area can resolve the issue. I have tested this today, and getting into the car on three separate occasions, I haven't received a false alert once (fingers crossed it continues to work). It is of course pretty awkward to have to put the card in the back each time (and to make sure you don't forget it), so I'm working on a little DIY solution to make it more manageable.","May 22, 2023"
adamb,"Hi@Tony Mac! Sorry about the (very) late response!Steering Vibrations:Thanks, that's very interesting! I haven't heard of the Ackermann Effect before, but reading about it now it all makes perfect sense! So basically it's a tradeoff whereby you get better handling at high speed, but get some of this judder during tight turns at low speed - I can live with that (it's not too bad anyway). I had a Porsche Macan before and I don't recall having the same problem, but maybe it was just subtle enough for me to ignore it.Security Fob:Interesting you haven't had any problems - lucky you I guess! 😉 As per my previous post above, there's definitely a design flaw in the hardware, and I got the impression there are a decent number of people having issues...Lights and computer stays on:If you mean the interior lights, it definitely seems like if you switch any of them on via the buttons above the rear view mirror, they stay on even after locking and leaving (I haven't had it happen while leaving it on auto). As for the computer, I have the ""Radio Off with Door"" option enabled (you can change this in Settings underAudio > Radio Off with Door), so it always turns off as soon as I open the car door (and the ignition is off). I might try turning the option off to see what happens. I also wonder if it would eventually switch off for you once the time in ""Radio Off Delay"" has passed (underKey Off Optionsin the Settings). Reading the manual (page 127) for that option, I also get the impression that what you're experiencing might be the intended behaviour, but it's unclear - either way it's not great...Navigation Zoom:I'm with you on this - manually zooming via the small touch buttons on the left (far) side of the screen is pretty inconvenient while driving, and the auto-zoom feature is pretty poor - no matter which setting I use (zoom in at junction, zoom based on road type), it always seem to just stay roughly at the same (close) zoom level, and never zooms out (even if there's no upcoming turn for 10+ miles).Brakes:I get a bit of squeaking when I'm slowly releasing the brakes from a complete stop (for example while manoeuvring during parking), but otherwise I haven't come across any noise like the examples you mention.","May 22, 2023"
adamb,"Hi@seattlejanzen! Sorry about the (super) late response!#3 As per my post above, I've had another software update installed, and now both the MIA navigation and CarPlay are working as expected (also haven't spotted any new issues for now). I'm also a heavy Waze user, but I also really like being able to see the map and directions in the instrument cluster and on the HUD. Apple was showing off a future version of CarPlay a little while back which would be able to integrate with additional displays in the car, but I'd imagine it's going to be a long time before that makes its way into the mainstream (and probably wouldn't be back-ported to existing models).Being able to lock your keys in the car sounds pretty concerning - lucky you had a spare close by! 😅 I also have the app installed as well, so it's good to know I can reach for that if this ever happens...","May 22, 2023"
adamb,Deleted (missed an earlier response),"May 22, 2023"
NMTX33,"Hey everyoneJust received my grecale and unfortunatelt, I’m having to jump start it frequently as it dies overnight every few days. I’m also getting an SOS call battery failure light on the dashboard. Is anyone else having this issue? Any guidance would be greatly appreciated!","June 26, 2023"
Tony Mac,Take it back to your DealerHad our Grecale for a month during which time there have been periods of 3 or 4 days where the car hasn’t been used. Not seeing any issues.Be interesting to know what the issue isTony,"February 24, 2023"
MaseratiCares,"Hey there,We're sorry to see this is happening to your vehicle. If you'd like some additional assistance, please send us a direct message.CallieMaserati Cares","February 24, 2023"
drcmortgage,I am experiencing the same problem right now.Vehicle was picked up and is currently in transit to dealership. Waiting on technical diagnosis,"February 27, 2023"
MaseratiCares,"Hey@drcmortgage,If you'd like some assistance while your vehicle is at the dealership, please reach out to us. We're available via direct messaging and happy to get some assistance for you.CallieMaserati Cares","February 27, 2023"
Ahida,I have had my grece for a week now and today I couldn’t get into my car due to the battery being dead,"February 28, 2023"
drcmortgage,I tried to send you a direct message on instagram but there is an error and I could not post my message to you,"March 1, 2023"
MaseratiCares,"Hey there!You can send us a direct message via this forum by clicking on our profile and selecting ""Start Conversation"". We look forward to assisting you!CallieMaserati Cares","March 1, 2023"
EDZ,"I would not hold your breath even if you do managed to send them an email or message. I emailed Maserati customer care direct last week and apart from an acknowledgement email of receiving such last Friday, have had no response what so ever a week on. IMO at the moment the name MaseratiCares should have the word ""NOT"" in capital letters succeeding it, I have experienced atrocious service so far.I hope you have more success than I have had to date. But they very much IMO care about taking your money and trying to socially advertise they care.Good luck.","March 2, 2023"
MaseratiCares,"Hi there,@EDZ,We regret to see that you've had a negative experience with Maserati Cares, and we'd like to hear more about it. Would you mind sending us a direct message with some more details surrounding this so that we can dig into this with you?CallieMaserati Cares","March 7, 2023"
EDZ,"MaseratiCares said:Hi there,@EDZ,We regret to see that you've had a negative experience with Maserati Cares, and we'd like to hear more about it. Would you mind sending us a direct message with some more details surrounding this so that we can dig into this with you?CallieRam CaresClick to expand...Thank you for your response.If you go into the post ""Order Updates"" and other post Iv'e posted, you will be able to follow the lead up to this issue over the last 12 months. I'm sorry but if I'm already in contact with customer care direct in Italy I fail to see what further help you could be. I'm sure this would not be hard for you to pick up from Italy customer care direct. But thanks for the thought and offer anyway.","March 7, 2023"
Saddriver,Tony Mac said:Take it back to your DealerHad our Grecale for a month during which time there have been periods of 3 or 4 days where the car hasn’t been used. Not seeing any issues.Be interesting to know what the issue isTonyClick to expand...Ours lasted about three weeks before the second time it’s dead in the garage. I believed the first “software glitch “ story not this time. They should provide full money back buy backs and remove from market until car is ready to sell.,"April 29, 2023"
kevinablacksingh,"did you get a reply on this?today my battery was completely dead after not driving for 5 days... gotta get maserati to come and boost it, funny i was taking it in to the dealer today because my HUD is not working","May 2, 2023"
Synapse,How do you open the door when the battery is completely dead? I worry about the electronic door latch release no longer working.,"May 3, 2023"
EDZ,"Hi SynapseFrom inside the car there is an emergency lever under the door arm rest side of door pocket that opens the door if you have power failure and from outside via the key inside your remote hand set, full details should be in your hand book.Regards.","May 4, 2023"
WarrenB,"Maserati have had an issue where the car is parked too close to the key and it picks up the and turns the systems on. This is causing batteries to go flat. There is a software update out so make sure you take it to the dealer to have it installed. I was told that even though they can do over the air updates, they will not be doing it.","May 7, 2023"
Saddriver,Ours has had 7 or 8 software updates and is in the shop again now.,"May 7, 2023"
kevinablacksingh,Just got my Maserati back... there is an issue with the battery and software update that has to be done... so far she's driving amazing!,"May 12, 2023"
Synapse,"Hey@kevinablacksingh, glad you were able to get your battery issue resolved. Do you have any further details you can share? What version of software were you upgraded to? I'm also in Canada and am curious what might be needed.","May 14, 2023"
EDZ,"Thought I would just post that after returning to the UK having left my car in London Gatwick airport parking for 16 days that the car started no problems whatsoever, battery was fine and everything working. I have never had any issues with my battery and that was a good test for it.","May 22, 2023"
Tony Mac,"Adding to EDZ’s postWe haven’t had any battery issues with our Grecale - it’s typically stationary for 3 to 10 days between trips, but never any issues.Having said the above - last week the car was at the dealers for a Software Update. That I was told addresses Battery problems 👍The sensors for Keyless entry and Tracking were moved to hopefully resolve the issues we were seeing. These changes appear to have fixed the Keyless entry niggle.Asked the dealer to investigate the squeaky brakes at low speed - they said this is normal behaviour?Reading about the Beeping other owners report, when opening the car - we don’t see / hear this problemMPG - averaging 29 mpg and no complaints with this. Bought a Maserati for its stylish looks and excellent performance from a 2L engine. If high mpg is a key requirement, maybe the Grecale isn’t the right choice. Tested the motorway mpg while driving for a long distance at 50 mph and the mpg is easily returning 35 mpg - but not much fun 👍","May 22, 2023"
purplehaze7432,"Having the exact same issue , car picks up the key if it’s close by and dies also if u leave the flashers on and the engine is turned off or even when u loading groceries from the car within a few minutes . I have to either keep the engine running while I unload the groceries or it dies , also having to jump start it every few days getting it towed to mesarati , sitting in a dead car waiting for towing right now hopefully they can figure it out","June 9, 2023"
Synapse,"@purplehaze7432sorry to hear that, I may have to start carrying a battery pack jump starter! wondering if this is an issue that is specific to a certain model, which one do you have? also, how long have you had your grecale?","June 9, 2023"
purplehaze7432,2023 model only driven 2600km had it for about 4 months now,"June 9, 2023"
hellohello,Which model - GT? Modena? Trofeo? Folgore?Please keep us posted of what the dealer says.. I'm interested in getting this car and was planning to test drive it next week. The dealership is trying to get me to get an existing 2023 model from their inventory but this forum has me scared.,"June 9, 2023"
purplehaze7432,"Modena , and yes this is the second time it’s going to the dealership last time whatever they did not solve the issue and I am in this situation again , over all I have 3 kids and full routine that’s being disrupted and me having to arrange for kids to be picked up from school and etc , very very frustrating to buy a brand new car and having to be stranded multiple times .","June 9, 2023"
barefoot1999,I owned my Grecale less than 24 hours and had a dead battery. I agree this shouldn't be happening,"June 21, 2023"
WarrenB,is the car parked close to the Key at night?,"June 21, 2023"
barefoot1999,"If close means the key fob was inside the home approximately 30 feet away, then yes, but that is a pretty far distance for the car to detect and through doors. I have since performed a trickle charge which took several hours because NOW the HUD doesn't work even though the car is set as HUD on.","June 21, 2023"
WarrenB,They did release a software update to fix it which I assume your car has but it may be worth moving the key further away for a period of time to see if that helps. I haven’t had the HUD issue but I’ve had other issues so I understand your frustration. I’m letting my lawyer deal with it now.,"June 21, 2023"
italia,My guess as to your issue is in this post:What’s issues are you having?,"June 21, 2023"
MaseratiCares,"Hello barefoot1999,We regret to see that you're having this experience with your Maserati. We've received your direct message and look forward to assisting you there.CallieMaserati Cares","June 26, 2023"
1stMaserati,"Hey everyone,just picked up our GT last week. Ended up buying the demo from the dealer on a spur of the moment decision as my wife and I both liked the car so much. So much more character than the Macan we were coming from!Just a random question on the wireless phone charger…. It somehow simply is not working or rather works very rarely. Put my phone there and it did not charge. Put my wife‘s phone and it charged. Moved it by 1 cm it stopped charging. Moved it back to its original position (where it was charger) and simply no longer worked. Slid it around the entire area and never would it start charging again.Broken? As a demo did people put keys or something in the charging tray and this messed it up?Anyone else having problems?","May 7, 2023"
TF007,"Hello@1stMaserati,that sounds familiar. My iPhone 14 Pro Max with case is also not reliably detected. Partly not at all, and sometimes when I move it, it works.In my experience, however, this is a general problem with these charging pads. I had the same issue with Mercedes. Possibly it is on the one hand due to the case and on the other hand, the inductive power does not seem to be as strong. But I am interested in any workaround.","November 14, 2022"
EDZ,"1stMaserati said:Hey everyone,just picked up our GT last week. Ended up buying the demo from the dealer on a spur of the moment decision as my wife and I both liked the car so much. So much more character than the Macan we were coming from!Just a random question on the wireless phone charger…. It somehow simply is not working or rather works very rarely. Put my phone there and it did not charge. Put my wife‘s phone and it charged. Moved it by 1 cm it stopped charging. Moved it back to its original position (where it was charger) and simply no longer worked. Slid it around the entire area and never would it start charging again.Broken? As a demo did people put keys or something in the charging tray and this messed it up?Anyone else having problems?Click to expand...Welcome to the forum. Nice to hear from another person who's got their car ""congrats"", and another person changing from a Macan as I will be doing.","November 14, 2022"
1stMaserati,Hi EDZ! Nice to meet you as well! Sorry should have sent a message in new owners section ;-) When is your delivery planned? We don't regret the change from the Macan!!!TF007 I will ask the dealer and see what they say. Our other car is a Taycan and the phone charger works well in the sense that it will always find and charge your phone. The problem with all these wireless chargers is that they produce a lot of heat if you are not perfectly over the charging area and can overheat your phone (hence why Apple created a magnet based system). Kind of a shame that you have to go back to a cable to charge in the Grecale as the location is perfect -- but not perfect if adding a cable is needed :-(,"November 15, 2022"
EDZ,,"November 15, 2022"
GrecaleNYC,"1stMaserati said:Hey everyone,just picked up our GT last week. Ended up buying the demo from the dealer on a spur of the moment decision as my wife and I both liked the car so much. So much more character than the Macan we were coming from!Just a random question on the wireless phone charger…. It somehow simply is not working or rather works very rarely. Put my phone there and it did not charge. Put my wife‘s phone and it charged. Moved it by 1 cm it stopped charging. Moved it back to its original position (where it was charger) and simply no longer worked. Slid it around the entire area and never would it start charging again.Broken? As a demo did people put keys or something in the charging tray and this messed it up?Anyone else having problems?Click to expand...I’m coming from the Macan family as well. Glad to hear your excitement about the new car!","November 15, 2022"
TF007,"Ok, I'm curious about what they will say. Unfortunately I don't have high expectations, especially since the car is brand new and they probably don't have that much experience yet.Would be nice, of course, if it would work flawlessly. Please keep me posted.","November 16, 2022"
ireneusz.holowacz,"1stMaserati said:Hey everyone, just picked up our GT last week. Ended up buying the demo from the dealer on a spur of the moment decision as my wife and I both liked the car so much. So much more character than the Macan we were coming from! Just a random question on the wireless phone charger…. It somehow simply is not working or rather works very rarely. Put my phone there and it did not charge. Put my wife‘s phone and it charged. Moved it by 1 cm it stopped charging. Moved it back to its original position (where it was charger) and simply no longer worked. Slid it around the entire area and never would it start charging again. Broken? As a demo did people put keys or something in the charging tray and this messed it up? Anyone else having problems?Click to expand...The same problem. Especially with iPhone. Samsung’s charging works fine. In my opinion, the inductive charger is not properly made. This is the manufacturer's mistake.","November 25, 2022"
EDZ,"I was told when discussing this with my dealer, that it is not the inductive charger it's to do with iPhone software when some apps are connected to the car at the same time it will not charge as well. They have the same issue on the new MC20 apparently, something they know about and looking into with iPhone. Android phones will not have any issues and apparently work fine.","November 25, 2022"
1stMaserati,"Interesting. The odd thing is that both my and my wife’s iPhone worked once and then stopped working. No matter what position, with phone case on or off, etc.How odd that if some apps are causing this — if it is wireless Apple CarPlay then the entire point of it wireless charging and wireless CarPlay is kind of pointless. Anyway if software then a hope that it will be resolved as have raised it with the dealer.Our Grecale GT is in the shop on Wednesday for an “improvement” of the transaxle. Sounds more like a recall and will make a separate post of what was done.","November 25, 2022"
1stMaserati,"@EDZcar came back today as there was a recall…. I had a gear sleeve replaced? Don’t know how to say it in English. Manschette in German.Anyway they confirmed what you said: MC20 having problem and this seems to be similar to this as probably the same tech. They said they will await from Italy.The only other thing I complained about is that the speedometer lag is a lot more than on other family cars when using Waze. Not saying Waze is 100% accurate, but there is a difference. On the Grecale 126 on the speedometer is 119 or 120 km/h. In the Macan 126 is 122/123. (I always use ACC as speeding is super expensive in Switzerland so alway go 5% faster).","December 1, 2022"
TF007,@1stMaseratiThanks a lot.Let's see if they come up with a solution soon.Is Waze an App? I also noticed that the tolerance is a bit on the higher side.,"December 1, 2022"
1stMaserati,Yes Waze is a great navigation app! (Think owned by Google).,"December 1, 2022"
TF007,"Thank you, I will test it as well. It works even with carplay!Altough I must admit: the TomTom in the Grecale is very good in my opinion. Especially the live traffic is super accurate.","December 1, 2022"
EDZ,"1stMaserati said:@EDZcar came back today as there was a recall…. I had a gear sleeve replaced? Don’t know how to say it in English. Manschette in German.Anyway they confirmed what you said: MC20 having problem and this seems to be similar to this as probably the same tech. They said they will await from Italy.The only other thing I complained about is that the speedometer lag is a lot more than on other family cars when using Waze. Not saying Waze is 100% accurate, but there is a difference. On the Grecale 126 on the speedometer is 119 or 120 km/h. In the Macan 126 is 122/123. (I always use ACC as speeding is super expensive in Switzerland so alway go 5% faster).Click to expand...Apparently, and funny enough, Waze was one of the apps mentioned by my dealer that interferes with the software/charging. Hopefully Maserati will get it sorted soon.","December 2, 2022"
1stMaserati,"Hmmh. I might try an uninstall, BUT don’t think TF007 has it installed from the question above","December 2, 2022"
