Name,Comment,Date
schoenthalpeter,"Hi. Waiting on my Trofeo since early september. Promised for November, but may also be February :-(. Very little info (and not accurate) from the dealership here to (but to be honest: I don't call every week to ask where my car is...). Switzerland.","November 13, 2022"
EDZ,"schoenthalpeter said:Hi. Waiting on my Trofeo since early september. Promised for November, but may also be February :-(. Very little info (and not accurate) from the dealership here to (but to be honest: I don't call every week to ask where my car is...). Switzerland.Click to expand...Welcome to the forum.Yes, as you say very little info and never accurate. I also don't contact the dealer every week, I contact the dealer when I was told by them a date the car should approximately arrive, then I'm told another couple of months, that's the frustrating thing, just a little more info and update occasionally would be good.","November 14, 2022"
David,"Trident said:Welcome to the forum @David! Good to hear you got an update about your Grecale. How did you spec it?Click to expand...Trident said:Welcome to the forum @David! Good to hear you got an update about your Grecale. How did you spec it?Click to expand...So I have chosen Grigio Lava with Nero seats, Giallo stitching, yellow callipers plus sunroof and privacy glass. Can’t find any pictures online of a Moderna in Grigio Lava but the promo film shot in Rome looks like one of the cars is Grigio Lava.","November 21, 2022"
Trident,David said:Hi I placed an order for a RHD Moderna from a London showroom in July and had an update over the weekend to confirm that the car is still on schedule to be delivered in January.Click to expand...Welcome to the forum @David! Good to hear you got an update about your Grecale. How did you spec it?,"November 21, 2022"
David,"EDZ said:I know there are a few on here with orders placed and waiting for their cars and curious as to when delivery maybe, as very little information on progress or news comes from dealers.So thought I would start a new post for people to post any news about their order status to give any info for others waiting. May be post when you ordered, roughly where you are based, estimated delivery date, model and any other update info received. Or if you are a lucky one when you picked it up.I will start: Based in UK, ordered beginning of April, estimated delivery mid October Trefeo Primasirie. Latest info should have car sometime this month. 🤞Hopefully by posting your info it will give others more of an idea of what is going on, I know we have one lucky member already received their car.Thanks.Click to expand...Hi I placed an order for a RHD Moderna from a London showroom in July and had an update over the weekend to confirm that the car is still on schedule to be delivered in January.","November 21, 2022"
EDZ,David said:Hi I placed an order for a RHD Moderna from a London showroom in July and had an update over the weekend to confirm that the car is still on schedule to be delivered in January.Click to expand...Hi David and welcome to the forum.Thanks for the update and nice to hear from another RHD buyer from Britain which is obviously of much interest to myself as we appear to be in the same boat. Last update I had a couple of weeks ago was that my car should arrive early to mid December. But I'm kind of not expecting it till 2023 as the last two dates for delivery given of October and then mid November have come and gone.,"November 22, 2022"
EDZ,"David said:So I have chosen Grigio Lava with Nero seats, Giallo stitching, yellow callipers plus sunroof and privacy glass. Can’t find any pictures online of a Moderna in Grigio Lava but the promo film shot in Rome looks like one of the cars is Grigio Lava.Click to expand...Nice combo  by the way","November 22, 2022"
TF007,"@David Welcome!Mine is painted in Grigio Lava. Love the colour! Have a look:Grecale Owners ImpressionsLast Friday I picked up my new Maserati Grecale Modena at the dealer. The handover was great and I was stunned by the vehicle in real life. I am impressed in all aspects with this beautiful vehicle. My impressions so far: Look Subjective, but for me the most beautiful SUV on the market. The...www.grecaleforum.com","November 25, 2022"
David,Great review and so good to see pictures of a Modena in Grigio Lava. Can't wait for delivery in January and to start seeing this elegant car on the road.,"November 25, 2022"
EDZ,"mbo222 said:Based in Indiana, USA.Sigh. Placed order in June for a trofeo. Dealer has no clue as to arrival....was to be mid Nov.Click to expand...Thanks for posting mbo222. I have just had another update from my dealer and as expected another delay not arriving next week. Thats 5 different delivery dates given over the last five months so far and still no sign of the car, apparently end of December now. I told my dealer only now contact me when the car has left the factory and on it's way or when it is at your dealership, as I will just take it the car will be here sometime in 2023.","November 25, 2022"
mbo222,"Based in Indiana, USA. Sigh. Placed order in June for a trofeo. Dealer has no clue as to arrival....was to be mid Nov.","November 25, 2022"
EDZ,"Another slap in the face today. Just had call from my dealer and the car is again delayed and will now apparently not be here until mid December earliest, might as well have said not until 2023. 🤨 Apparently build delay's mainly on right hand drive cars as far as I'm aware, yet I was told the car went into build beginning of August !!! someone is not telling the truth...............🙄","November 3, 2022"
Modenacanada,Same here. Got a call from my Canadian dealership. Was intitially told October. Now they are telling me mid to late December. It seems like 2023.....,"November 4, 2022"
EDZ,"Thanks for the reply ""Modenacanada"" So obviously not just right hand drive cars delayed. I'm sure they will turn up eventually and yes I'm thinking 2023.","November 5, 2022"
